Date,Open,High,Low,Close*,Adj Close**,Volume
"Apr 12, 2019","26,357.79","26,436.68","26,309.72","26,412.30","26,412.30","36,99,10,000"
"Apr 11, 2019","26,188.21","26,229.88","26,062.59","26,143.05","26,143.05","21,16,80,000"
"Apr 10, 2019","26,173.71","26,209.49","26,101.24","26,157.16","26,157.16","20,31,30,000"
"Apr 09, 2019","26,243.54","26,246.34","26,103.14","26,150.58","26,150.58","24,44,10,000"
"Apr 08, 2019","26,312.67","26,344.65","26,246.03","26,341.02","26,341.02","22,93,80,000"
"Apr 05, 2019","26,427.56","26,487.57","26,370.82","26,424.99","26,424.99","22,95,50,000"
"Apr 04, 2019","26,213.42","26,398.90","26,212.78","26,384.63","26,384.63","23,30,40,000"
"Apr 03, 2019","26,238.03","26,282.17","26,138.47","26,218.13","26,218.13","27,19,80,000"
"Apr 02, 2019","26,213.55","26,221.24","26,122.31","26,179.13","26,179.13","25,09,40,000"
"Apr 01, 2019","26,075.10","26,280.90","26,071.69","26,258.42","26,258.42","29,55,70,000"
"Mar 29, 2019","25,827.31","25,949.32","25,771.67","25,928.68","25,928.68","30,06,20,000"
"Mar 28, 2019","25,693.32","25,743.41","25,576.69","25,717.46","25,717.46","23,71,70,000"
"Mar 27, 2019","25,676.34","25,758.17","25,425.27","25,625.59","25,625.59","27,03,40,000"
"Mar 26, 2019","25,649.56","25,796.29","25,544.78","25,657.73","25,657.73","30,51,10,000"
"Mar 25, 2019","25,490.72","25,603.27","25,372.26","25,516.83","25,516.83","30,31,20,000"
"Mar 22, 2019","25,844.65","25,877.01","25,501.45","25,502.32","25,502.32","38,65,10,000"
"Mar 21, 2019","25,688.44","26,009.90","25,657.78","25,962.51","25,962.51","33,52,50,000"
"Mar 20, 2019","25,867.79","25,929.52","25,670.63","25,745.67","25,745.67","32,19,80,000"
"Mar 19, 2019","25,987.87","26,109.68","25,814.92","25,887.38","25,887.38","34,22,50,000"
"Mar 18, 2019","25,801.88","25,924.77","25,785.66","25,914.10","25,914.10","30,31,70,000"
"Mar 15, 2019","25,720.96","25,927.91","25,649.70","25,848.87","25,848.87","61,69,10,000"
"Mar 14, 2019","25,692.31","25,752.84","25,621.31","25,709.94","25,709.94","30,27,90,000"
"Mar 13, 2019","25,637.23","25,776.49","25,571.31","25,702.89","25,702.89","33,14,10,000"
"Mar 12, 2019","25,600.30","25,675.44","25,522.17","25,554.66","25,554.66","31,77,30,000"
"Mar 11, 2019","25,208.00","25,661.63","25,208.00","25,650.88","25,650.88","30,97,90,000"
"Mar 08, 2019","25,347.38","25,466.14","25,252.46","25,450.24","25,450.24","27,05,00,000"
"Mar 07, 2019","25,645.45","25,645.45","25,352.55","25,473.23","25,473.23","28,91,40,000"
"Mar 06, 2019","25,818.76","25,837.61","25,633.71","25,673.46","25,673.46","25,62,50,000"
"Mar 05, 2019","25,829.07","25,877.15","25,725.63","25,806.63","25,806.63","25,22,60,000"
"Mar 04, 2019","26,122.19","26,155.98","25,611.55","25,819.65","25,819.65","29,55,10,000"
"Mar 01, 2019","26,019.67","26,143.92","25,914.37","26,026.32","26,026.32","28,98,90,000"
"Feb 28, 2019","25,984.28","26,029.21","25,896.56","25,916.00","25,916.00","33,85,20,000"
"Feb 27, 2019","25,995.60","26,039.68","25,877.24","25,985.16","25,985.16","25,53,80,000"
"Feb 26, 2019","26,051.61","26,155.29","25,966.01","26,057.98","26,057.98","25,78,50,000"
"Feb 25, 2019","26,126.15","26,241.42","26,080.66","26,091.95","26,091.95","28,16,00,000"
"Feb 22, 2019","25,906.27","26,052.90","25,906.27","26,031.81","26,031.81","27,97,60,000"
"Feb 21, 2019","25,922.41","25,938.88","25,762.21","25,850.63","25,850.63","25,57,10,000"
"Feb 20, 2019","25,872.26","25,986.20","25,846.48","25,954.44","25,954.44","28,78,80,000"
"Feb 19, 2019","25,849.85","25,961.44","25,820.01","25,891.32","25,891.32","28,06,20,000"
"Feb 15, 2019","25,564.63","25,883.72","25,564.63","25,883.25","25,883.25","32,85,30,000"
"Feb 14, 2019","25,460.65","25,558.90","25,308.09","25,439.39","25,439.39","31,30,10,000"
"Feb 13, 2019","25,480.86","25,625.95","25,480.86","25,543.27","25,543.27","26,33,30,000"
"Feb 12, 2019","25,152.03","25,458.98","25,152.03","25,425.76","25,425.76","27,81,10,000"
"Feb 11, 2019","25,142.81","25,196.75","25,009.10","25,053.11","25,053.11","24,17,00,000"
"Feb 08, 2019","25,042.36","25,106.39","24,883.04","25,106.33","25,106.33","24,82,10,000"
"Feb 07, 2019","25,265.81","25,314.26","25,000.52","25,169.53","25,169.53","29,54,60,000"
"Feb 06, 2019","25,371.57","25,439.04","25,312.06","25,390.30","25,390.30","24,75,90,000"
"Feb 05, 2019","25,287.93","25,427.32","25,287.65","25,411.52","25,411.52","31,06,50,000"
"Feb 04, 2019","25,062.12","25,239.91","24,977.67","25,239.37","25,239.37","29,85,40,000"
"Feb 01, 2019","25,025.31","25,193.15","24,982.49","25,063.89","25,063.89","37,20,90,000"
"Jan 31, 2019","24,954.48","25,049.62","24,842.09","24,999.67","24,999.67","50,73,50,000"
"Jan 30, 2019","24,826.52","25,109.62","24,790.90","25,014.86","25,014.86","39,73,30,000"
"Jan 29, 2019","24,519.62","24,674.87","24,504.04","24,579.96","24,579.96","33,08,70,000"
"Jan 28, 2019","24,596.98","24,596.98","24,323.94","24,528.22","24,528.22","34,71,70,000"
"Jan 25, 2019","24,687.21","24,860.15","24,676.75","24,737.20","24,737.20","37,68,90,000"
"Jan 24, 2019","24,579.96","24,626.30","24,422.73","24,553.24","24,553.24","32,01,70,000"
"Jan 23, 2019","24,577.25","24,700.98","24,307.17","24,575.62","24,575.62","31,86,00,000"
"Jan 22, 2019","24,607.76","24,607.76","24,244.31","24,404.48","24,404.48","33,84,80,000"
"Jan 18, 2019","24,534.19","24,750.22","24,459.03","24,706.35","24,706.35","37,29,70,000"
"Jan 17, 2019","24,147.09","24,474.46","24,088.90","24,370.10","24,370.10","28,85,90,000"
"Jan 16, 2019","24,139.91","24,288.61","24,119.72","24,207.16","24,207.16","30,28,30,000"
"Jan 15, 2019","23,914.11","24,099.14","23,887.93","24,065.59","24,065.59","29,15,70,000"
"Jan 14, 2019","23,880.53","23,964.90","23,765.24","23,909.84","23,909.84","27,75,60,000"
"Jan 11, 2019","23,940.01","23,996.32","23,798.16","23,995.95","23,995.95","26,26,50,000"
"Jan 10, 2019","23,811.11","24,014.78","23,703.25","24,001.92","24,001.92","33,81,50,000"
"Jan 09, 2019","23,844.27","24,084.71","23,703.16","23,879.12","23,879.12","32,45,70,000"
"Jan 08, 2019","23,680.32","23,864.65","23,581.45","23,787.45","23,787.45","31,74,20,000"
"Jan 07, 2019","23,474.26","23,687.74","23,301.59","23,531.35","23,531.35","33,42,00,000"
"Jan 04, 2019","22,894.92","23,518.64","22,894.92","23,433.16","23,433.16","39,60,20,000"
"Jan 03, 2019","23,176.39","23,176.39","22,638.41","22,686.22","22,686.22","42,42,40,000"
"Jan 02, 2019","23,058.61","23,413.47","22,928.59","23,346.24","23,346.24","32,15,70,000"
"Dec 31, 2018","23,153.94","23,333.18","23,118.30","23,327.46","23,327.46","28,88,30,000"
"Dec 28, 2018","23,213.61","23,381.88","22,981.33","23,062.40","23,062.40","33,65,10,000"
"Dec 27, 2018","22,629.06","23,138.89","22,267.42","23,138.82","23,138.82","40,79,40,000"
"Dec 26, 2018","21,857.73","22,878.92","21,712.53","22,878.45","22,878.45","43,30,80,000"
"Dec 24, 2018","22,317.28","22,339.87","21,792.20","21,792.20","21,792.20","30,84,20,000"
"Dec 21, 2018","22,871.74","23,254.59","22,396.34","22,445.37","22,445.37","90,05,10,000"
"Dec 20, 2018","23,224.12","23,282.20","22,644.31","22,859.60","22,859.60","57,67,00,000"
"Dec 19, 2018","23,693.33","24,057.34","23,162.64","23,323.66","23,323.66","50,35,50,000"
"Dec 18, 2018","23,769.13","23,927.77","23,516.02","23,675.64","23,675.64","40,80,70,000"
"Dec 17, 2018","23,986.83","24,088.08","23,456.88","23,592.98","23,592.98","46,67,40,000"
"Dec 14, 2018","24,408.04","24,431.14","24,033.79","24,100.51","24,100.51","41,69,40,000"
"Dec 13, 2018","24,575.86","24,740.96","24,473.29","24,597.38","24,597.38","29,99,70,000"
"Dec 12, 2018","24,509.09","24,828.29","24,509.09","24,527.27","24,527.27","34,43,30,000"
"Dec 11, 2018","24,719.91","24,791.26","24,221.06","24,370.24","24,370.24","34,29,60,000"
"Dec 10, 2018","24,360.95","24,500.81","23,881.37","24,423.26","24,423.26","38,96,90,000"
"Dec 07, 2018","24,918.82","25,095.62","24,284.78","24,388.95","24,388.95","39,82,30,000"
"Dec 06, 2018","24,737.42","24,951.01","24,242.22","24,947.67","24,947.67","47,16,90,000"
"Dec 04, 2018","25,752.56","25,773.12","25,008.11","25,027.07","25,027.07","41,89,00,000"
"Dec 03, 2018","25,779.57","25,980.21","25,670.51","25,826.43","25,826.43","38,84,80,000"
"Nov 30, 2018","25,307.14","25,549.71","25,250.97","25,538.46","25,538.46","48,22,50,000"
"Nov 29, 2018","25,343.65","25,479.04","25,202.79","25,338.84","25,338.84","30,51,10,000"
"Nov 28, 2018","24,832.84","25,368.93","24,832.84","25,366.43","25,366.43","36,21,60,000"
"Nov 27, 2018","24,557.02","24,750.73","24,416.03","24,748.73","24,748.73","30,82,50,000"
"Nov 26, 2018","24,364.13","24,673.29","24,364.13","24,640.24","24,640.24","30,62,80,000"
"Nov 23, 2018","24,336.40","24,408.80","24,268.74","24,285.95","24,285.95","15,59,40,000"
"Nov 21, 2018","24,541.65","24,669.79","24,463.28","24,464.69","24,464.69","28,93,70,000"
"Nov 20, 2018","24,618.68","24,707.26","24,368.98","24,465.64","24,465.64","44,59,20,000"
"Nov 19, 2018","25,392.61","25,392.61","24,900.98","25,017.44","25,017.44","35,80,90,000"
"Nov 16, 2018","25,242.35","25,510.23","25,147.80","25,413.22","25,413.22","35,44,60,000"
"Nov 15, 2018","25,061.48","25,354.56","24,787.79","25,289.27","25,289.27","39,27,50,000"
"Nov 14, 2018","25,388.08","25,501.29","24,935.82","25,080.50","25,080.50","38,42,40,000"
"Nov 13, 2018","25,321.21","25,511.03","25,193.78","25,286.49","25,286.49","33,96,90,000"
"Nov 12, 2018","25,959.33","25,966.71","25,340.51","25,387.18","25,387.18","34,69,10,000"
"Nov 09, 2018","26,149.11","26,161.49","25,882.91","25,989.30","25,989.30","32,44,50,000"
"Nov 08, 2018","26,139.59","26,277.82","26,081.90","26,191.22","26,191.22","29,56,50,000"
"Nov 07, 2018","25,788.46","26,200.14","25,765.88","26,180.30","26,180.30","36,17,80,000"
"Nov 06, 2018","25,452.83","25,651.86","25,444.90","25,635.01","25,635.01","26,54,50,000"
"Nov 05, 2018","25,261.47","25,507.35","25,261.47","25,461.70","25,461.70","33,47,40,000"
"Nov 02, 2018","25,443.60","25,578.98","25,078.72","25,270.83","25,270.83","42,94,80,000"
"Nov 01, 2018","25,142.08","25,396.47","25,108.11","25,380.74","25,380.74","38,39,70,000"
"Oct 31, 2018","25,008.82","25,336.55","25,008.82","25,115.76","25,115.76","44,89,30,000"
"Oct 30, 2018","24,482.04","24,906.68","24,415.69","24,874.64","24,874.64","47,00,50,000"
"Oct 29, 2018","24,818.98","25,040.58","24,122.23","24,442.92","24,442.92","44,38,50,000"
"Oct 26, 2018","24,770.25","24,916.16","24,445.19","24,688.31","24,688.31","50,53,10,000"
"Oct 25, 2018","24,736.54","25,104.29","24,645.56","24,984.55","24,984.55","43,96,70,000"
"Oct 24, 2018","25,172.88","25,306.23","24,533.19","24,583.42","24,583.42","49,64,00,000"
"Oct 23, 2018","25,038.46","25,307.70","24,768.79","25,191.43","25,191.43","43,64,30,000"
"Oct 22, 2018","25,492.14","25,561.34","25,236.05","25,317.41","25,317.41","31,49,40,000"
"Oct 19, 2018","25,421.09","25,608.71","25,350.02","25,444.34","25,444.34","35,08,10,000"
"Oct 18, 2018","25,645.56","25,691.46","25,236.01","25,379.45","25,379.45","32,80,20,000"
"Oct 17, 2018","25,705.87","25,810.09","25,479.16","25,706.68","25,706.68","29,82,10,000"
"Oct 16, 2018","25,351.53","25,817.68","25,351.53","25,798.42","25,798.42","30,58,00,000"
"Oct 15, 2018","25,332.46","25,482.42","25,243.88","25,250.55","25,250.55","28,73,20,000"
"Oct 12, 2018","25,407.63","25,467.55","25,000.83","25,339.99","25,339.99","39,75,10,000"
"Oct 11, 2018","25,518.39","25,683.64","24,899.77","25,052.83","25,052.83","52,28,80,000"
"Oct 10, 2018","26,441.73","26,487.87","25,567.10","25,598.74","25,598.74","43,82,00,000"
"Oct 09, 2018","26,469.19","26,539.94","26,324.16","26,430.57","26,430.57","28,25,60,000"
"Oct 08, 2018","26,399.45","26,529.35","26,223.09","26,486.78","26,486.78","27,30,20,000"
"Oct 05, 2018","26,632.77","26,676.16","26,301.81","26,447.05","26,447.05","26,71,00,000"
"Oct 04, 2018","26,784.08","26,793.82","26,471.61","26,627.48","26,627.48","28,96,00,000"
"Oct 03, 2018","26,833.47","26,951.81","26,789.08","26,828.39","26,828.39","28,01,30,000"
"Oct 02, 2018","26,648.91","26,824.78","26,627.66","26,773.94","26,773.94","25,82,90,000"
"Oct 01, 2018","26,598.36","26,737.98","26,596.05","26,651.21","26,651.21","23,83,20,000"
"Sep 28, 2018","26,407.66","26,515.76","26,383.57","26,458.31","26,458.31","26,40,30,000"
"Sep 27, 2018","26,418.27","26,557.01","26,379.95","26,439.93","26,439.93","22,63,50,000"
"Sep 26, 2018","26,536.86","26,606.09","26,349.34","26,385.28","26,385.28","26,26,20,000"
"Sep 25, 2018","26,601.58","26,634.85","26,475.58","26,492.21","26,492.21","23,41,10,000"
"Sep 24, 2018","26,705.25","26,709.94","26,548.68","26,562.05","26,562.05","25,48,50,000"
"Sep 21, 2018","26,726.25","26,769.16","26,680.37","26,743.50","26,743.50","65,76,20,000"
"Sep 20, 2018","26,519.39","26,697.49","26,519.39","26,656.98","26,656.98","26,04,80,000"
"Sep 19, 2018","26,287.84","26,464.41","26,280.76","26,405.76","26,405.76","25,13,30,000"
"Sep 18, 2018","26,076.21","26,317.34","26,076.21","26,246.96","26,246.96","24,30,00,000"
"Sep 17, 2018","26,151.66","26,184.47","26,030.35","26,062.12","26,062.12","23,02,30,000"
"Sep 14, 2018","26,169.56","26,211.11","26,068.29","26,154.67","26,154.67","22,86,40,000"
"Sep 13, 2018","26,083.94","26,191.64","26,067.08","26,145.99","26,145.99","26,08,00,000"
"Sep 12, 2018","25,989.07","26,145.72","25,929.43","25,998.92","25,998.92","28,27,70,000"
"Sep 11, 2018","25,841.14","26,019.92","25,754.32","25,971.06","25,971.06","26,59,60,000"
"Sep 10, 2018","25,991.91","26,039.96","25,854.13","25,857.07","25,857.07","25,21,70,000"
"Sep 07, 2018","25,951.02","26,002.99","25,818.39","25,916.54","25,916.54","28,13,50,000"
"Sep 06, 2018","25,973.02","26,073.68","25,880.84","25,995.87","25,995.87","26,23,80,000"
"Sep 05, 2018","25,919.84","26,011.22","25,871.04","25,974.99","25,974.99","28,92,10,000"
"Sep 04, 2018","25,916.07","25,971.77","25,805.95","25,952.48","25,952.48","25,46,00,000"
"Aug 31, 2018","25,964.85","26,028.83","25,879.77","25,964.82","25,964.82","27,34,40,000"
"Aug 30, 2018","26,099.01","26,104.37","25,934.80","25,986.92","25,986.92","24,04,40,000"
"Aug 29, 2018","26,082.53","26,167.94","26,035.30","26,124.57","26,124.57","21,49,60,000"
"Aug 28, 2018","26,092.70","26,122.24","26,037.85","26,064.02","26,064.02","21,14,70,000"
"Aug 27, 2018","25,882.71","26,067.57","25,882.71","26,049.64","26,049.64","22,05,10,000"
"Aug 24, 2018","25,688.58","25,826.05","25,688.58","25,790.35","25,790.35","20,03,30,000"
"Aug 23, 2018","25,714.86","25,762.56","25,608.02","25,656.98","25,656.98","21,32,70,000"
"Aug 22, 2018","25,825.06","25,836.16","25,722.43","25,733.60","25,733.60","20,04,80,000"
"Aug 21, 2018","25,786.99","25,888.82","25,784.90","25,822.29","25,822.29","24,16,20,000"
"Aug 20, 2018","25,727.70","25,790.17","25,716.41","25,758.69","25,758.69","24,85,70,000"
"Aug 17, 2018","25,550.80","25,728.16","25,521.66","25,669.32","25,669.32","28,41,60,000"
"Aug 16, 2018","25,294.97","25,607.34","25,294.97","25,558.73","25,558.73","34,24,30,000"
"Aug 15, 2018","25,235.37","25,235.37","24,965.77","25,162.41","25,162.41","29,58,10,000"
"Aug 14, 2018","25,215.69","25,339.51","25,201.87","25,299.92","25,299.92","21,92,10,000"
"Aug 13, 2018","25,327.19","25,381.39","25,153.93","25,187.70","25,187.70","21,99,90,000"
"Aug 10, 2018","25,401.19","25,401.19","25,222.88","25,313.14","25,313.14","23,44,80,000"
"Aug 09, 2018","25,589.79","25,613.31","25,492.69","25,509.23","25,509.23","21,49,70,000"
"Aug 08, 2018","25,615.72","25,634.11","25,557.48","25,583.75","25,583.75","21,77,70,000"
"Aug 07, 2018","25,551.65","25,692.72","25,551.65","25,628.91","25,628.91","23,99,10,000"
"Aug 06, 2018","25,437.43","25,540.02","25,381.38","25,502.18","25,502.18","23,89,90,000"
"Aug 03, 2018","25,360.37","25,467.90","25,325.17","25,462.58","25,462.58","23,90,20,000"
"Aug 02, 2018","25,256.45","25,360.48","25,120.07","25,326.16","25,326.16","30,77,00,000"
"Aug 01, 2018","25,461.63","25,488.80","25,278.32","25,333.82","25,333.82","31,58,80,000"
"Jul 31, 2018","25,345.21","25,490.98","25,345.21","25,415.19","25,415.19","34,87,00,000"
"Jul 30, 2018","25,439.32","25,500.16","25,287.38","25,306.83","25,306.83","29,68,80,000"
"Jul 27, 2018","25,520.52","25,580.22","25,370.07","25,451.06","25,451.06","32,96,80,000"
"Jul 26, 2018","25,468.55","25,587.24","25,463.16","25,527.07","25,527.07","29,75,30,000"
"Jul 25, 2018","25,183.70","25,432.87","25,113.55","25,414.10","25,414.10","27,36,70,000"
"Jul 24, 2018","25,092.43","25,286.62","25,092.43","25,241.94","25,241.94","27,49,40,000"
"Jul 23, 2018","25,036.90","25,081.45","24,983.33","25,044.29","25,044.29","22,88,20,000"
"Jul 20, 2018","25,041.14","25,124.10","24,986.35","25,058.12","25,058.12","27,40,80,000"
"Jul 19, 2018","25,139.15","25,154.17","25,052.62","25,064.50","25,064.50","28,57,60,000"
"Jul 18, 2018","25,133.79","25,215.32","25,101.12","25,199.29","25,199.29","25,28,70,000"
"Jul 17, 2018","25,033.92","25,155.39","24,989.61","25,119.89","25,119.89","25,04,50,000"
"Jul 16, 2018","25,025.58","25,072.41","24,979.64","25,064.36","25,064.36","23,12,70,000"
"Jul 13, 2018","24,926.07","25,043.21","24,890.06","25,019.41","25,019.41","25,55,20,000"
"Jul 12, 2018","24,802.90","24,939.97","24,802.90","24,924.89","24,924.89","23,31,50,000"
"Jul 11, 2018","24,789.48","24,815.16","24,663.82","24,700.45","24,700.45","23,73,70,000"
"Jul 10, 2018","24,806.97","24,945.38","24,806.97","24,919.66","24,919.66","23,50,40,000"
"Jul 09, 2018","24,519.20","24,796.52","24,518.43","24,776.59","24,776.59","24,05,80,000"
"Jul 06, 2018","24,352.47","24,520.29","24,281.47","24,456.48","24,456.48","21,94,50,000"
"Jul 05, 2018","24,285.82","24,372.80","24,177.44","24,356.74","24,356.74","23,76,70,000"
"Jul 03, 2018","24,359.39","24,444.88","24,150.85","24,174.82","24,174.82","16,09,60,000"
"Jul 02, 2018","24,161.53","24,319.42","24,077.56","24,307.18","24,307.18","24,41,10,000"
"Jun 29, 2018","24,323.93","24,509.52","24,269.71","24,271.41","24,271.41","32,90,70,000"
"Jun 28, 2018","24,064.19","24,308.16","23,997.21","24,216.05","24,216.05","30,50,20,000"
"Jun 27, 2018","24,303.11","24,569.02","24,115.82","24,117.59","24,117.59","31,37,90,000"
"Jun 26, 2018","24,281.89","24,384.21","24,241.22","24,283.11","24,283.11","30,11,30,000"
"Jun 25, 2018","24,463.73","24,463.73","24,084.39","24,252.80","24,252.80","43,91,30,000"
"Jun 22, 2018","24,526.97","24,663.18","24,526.97","24,580.89","24,580.89","47,39,70,000"
"Jun 21, 2018","24,639.21","24,639.21","24,406.63","24,461.70","24,461.70","34,95,70,000"
"Jun 20, 2018","24,771.17","24,804.76","24,628.39","24,657.80","24,657.80","35,95,20,000"
"Jun 19, 2018","24,763.59","24,763.59","24,567.75","24,700.21","24,700.21","37,63,80,000"
"Jun 18, 2018","24,944.28","25,003.10","24,825.77","24,987.47","24,987.47","33,70,70,000"
"Jun 15, 2018","25,116.71","25,130.82","24,894.38","25,090.48","25,090.48","65,93,70,000"
"Jun 14, 2018","25,254.65","25,332.50","25,138.60","25,175.31","25,175.31","34,11,70,000"
"Jun 13, 2018","25,328.65","25,362.07","25,191.42","25,201.20","25,201.20","32,97,00,000"
"Jun 12, 2018","25,346.82","25,364.37","25,247.04","25,320.73","25,320.73","26,57,50,000"
"Jun 11, 2018","25,336.67","25,402.83","25,290.20","25,322.31","25,322.31","27,67,40,000"
"Jun 08, 2018","25,209.29","25,325.63","25,165.70","25,316.53","25,316.53","31,75,10,000"
"Jun 07, 2018","25,192.14","25,326.09","25,164.48","25,241.41","25,241.41","35,76,80,000"
"Jun 06, 2018","24,854.14","25,146.46","24,854.14","25,146.39","25,146.39","31,60,90,000"
"Jun 05, 2018","24,820.12","24,838.78","24,710.82","24,799.98","24,799.98","30,63,40,000"
"Jun 04, 2018","24,727.55","24,859.37","24,722.14","24,813.69","24,813.69","34,04,00,000"
"Jun 01, 2018","24,542.09","24,673.60","24,542.09","24,635.21","24,635.21","31,57,10,000"
"May 31, 2018","24,620.79","24,620.79","24,352.15","24,415.84","24,415.84","42,97,40,000"
"May 30, 2018","24,467.83","24,714.48","24,459.09","24,667.78","24,667.78","32,48,70,000"
"May 29, 2018","24,606.59","24,635.18","24,247.84","24,361.45","24,361.45","39,58,10,000"
"May 25, 2018","24,781.29","24,824.22","24,687.81","24,753.09","24,753.09","25,72,10,000"
"May 24, 2018","24,877.36","24,877.36","24,605.90","24,811.76","24,811.76","34,70,50,000"
"May 23, 2018","24,757.71","24,889.46","24,667.12","24,886.81","24,886.81","39,96,10,000"
"May 22, 2018","25,047.55","25,064.99","24,812.06","24,834.41","24,834.41","28,82,00,000"
"May 21, 2018","24,883.06","25,086.49","24,883.06","25,013.29","25,013.29","30,89,20,000"
"May 18, 2018","24,707.72","24,774.97","24,664.87","24,715.09","24,715.09","26,97,00,000"
"May 17, 2018","24,752.40","24,839.49","24,639.40","24,713.98","24,713.98","31,46,50,000"
"May 16, 2018","24,722.32","24,801.19","24,672.79","24,768.93","24,768.93","28,08,10,000"
"May 15, 2018","24,809.55","24,809.55","24,629.39","24,706.41","24,706.41","30,19,00,000"
"May 14, 2018","24,879.37","24,994.19","24,862.52","24,899.41","24,899.41","28,28,60,000"
"May 11, 2018","24,758.64","24,868.65","24,717.50","24,831.17","24,831.17","27,41,50,000"
"May 10, 2018","24,591.66","24,794.99","24,575.91","24,739.53","24,739.53","30,42,10,000"
"May 09, 2018","24,399.18","24,586.48","24,323.87","24,542.54","24,542.54","36,15,80,000"
"May 08, 2018","24,341.35","24,412.34","24,198.34","24,360.21","24,360.21","34,49,40,000"
"May 07, 2018","24,317.66","24,479.45","24,263.42","24,357.32","24,357.32","30,76,70,000"
"May 04, 2018","23,865.22","24,333.35","23,778.87","24,262.51","24,262.51","32,94,80,000"
"May 03, 2018","23,836.23","23,996.15","23,531.31","23,930.15","23,930.15","38,92,40,000"
"May 02, 2018","24,097.63","24,185.52","23,886.30","23,924.98","23,924.98","38,53,50,000"
"May 01, 2018","24,117.29","24,117.29","23,808.19","24,099.05","24,099.05","38,00,70,000"
"Apr 30, 2018","24,410.41","24,498.23","24,163.08","24,163.15","24,163.15","41,66,50,000"
"Apr 27, 2018","24,342.14","24,359.38","24,194.45","24,311.19","24,311.19","39,28,10,000"
"Apr 26, 2018","24,128.72","24,402.46","24,128.72","24,322.34","24,322.34","39,03,60,000"
"Apr 25, 2018","24,070.20","24,146.34","23,823.08","24,083.83","24,083.83","43,71,00,000"
"Apr 24, 2018","24,579.94","24,579.94","23,828.73","24,024.13","24,024.13","46,81,80,000"
"Apr 23, 2018","24,488.07","24,536.89","24,328.54","24,448.69","24,448.69","35,10,30,000"
"Apr 20, 2018","24,657.39","24,678.07","24,375.04","24,462.94","24,462.94","53,77,70,000"
"Apr 19, 2018","24,711.30","24,762.48","24,557.03","24,664.89","24,664.89","38,11,10,000"
"Apr 18, 2018","24,820.85","24,832.54","24,721.09","24,748.07","24,748.07","30,20,30,000"
"Apr 17, 2018","24,681.79","24,858.97","24,681.79","24,786.63","24,786.63","34,24,10,000"
"Apr 16, 2018","24,483.15","24,675.36","24,480.20","24,573.04","24,573.04","30,50,70,000"
"Apr 13, 2018","24,582.82","24,646.45","24,243.74","24,360.14","24,360.14","33,18,90,000"
"Apr 12, 2018","24,302.82","24,592.12","24,302.82","24,483.05","24,483.05","33,61,30,000"
"Apr 11, 2018","24,274.19","24,366.57","24,150.87","24,189.45","24,189.45","28,63,60,000"
"Apr 10, 2018","24,198.95","24,511.35","24,198.95","24,408.00","24,408.00","36,85,90,000"
"Apr 09, 2018","24,037.52","24,373.18","23,954.83","23,979.10","23,979.10","38,07,90,000"
"Apr 06, 2018","24,373.60","24,434.40","23,738.20","23,932.76","23,932.76","39,59,90,000"
"Apr 05, 2018","24,313.91","24,622.26","24,313.91","24,505.22","24,505.22","34,77,90,000"
"Apr 04, 2018","23,654.15","24,308.96","23,523.16","24,264.30","24,264.30","38,85,40,000"
"Apr 03, 2018","23,698.33","24,044.35","23,664.33","24,033.36","24,033.36","39,41,30,000"
"Apr 02, 2018","24,076.60","24,123.80","23,344.52","23,644.19","23,644.19","50,98,20,000"
"Mar 29, 2018","23,949.18","24,314.30","23,928.13","24,103.11","24,103.11","46,35,50,000"
"Mar 28, 2018","23,883.08","24,092.47","23,728.67","23,848.42","23,848.42","53,00,40,000"
"Mar 27, 2018","24,276.62","24,446.22","23,708.73","23,857.71","23,857.71","52,44,80,000"
"Mar 26, 2018","23,825.74","24,232.30","23,741.22","24,202.60","24,202.60","47,95,40,000"
"Mar 23, 2018","23,995.18","24,108.47","23,509.06","23,533.20","23,533.20","48,25,50,000"
"Mar 22, 2018","24,526.01","24,526.01","23,938.74","23,957.89","23,957.89","43,92,80,000"
"Mar 21, 2018","24,723.49","24,977.65","24,655.40","24,682.31","24,682.31","34,32,30,000"
"Mar 20, 2018","24,650.64","24,803.61","24,650.64","24,727.27","24,727.27","34,25,10,000"
"Mar 19, 2018","24,893.69","24,893.69","24,453.14","24,610.91","24,610.91","37,79,90,000"
"Mar 16, 2018","24,877.34","25,031.00","24,857.09","24,946.51","24,946.51","65,42,40,000"
"Mar 15, 2018","24,837.29","25,053.87","24,753.29","24,873.66","24,873.66","31,63,10,000"
"Mar 14, 2018","25,086.97","25,130.12","24,668.83","24,758.12","24,758.12","35,68,30,000"
"Mar 13, 2018","25,257.75","25,376.40","24,947.50","25,007.03","25,007.03","44,78,80,000"
"Mar 12, 2018","25,372.44","25,449.15","25,152.02","25,178.61","25,178.61","36,25,80,000"
"Mar 09, 2018","25,004.89","25,336.33","25,004.89","25,335.74","25,335.74","37,15,70,000"
"Mar 08, 2018","24,853.41","24,950.49","24,703.05","24,895.21","24,895.21","32,73,00,000"
"Mar 07, 2018","24,758.15","24,849.68","24,535.12","24,801.36","24,801.36","39,40,70,000"
"Mar 06, 2018","24,965.89","24,995.24","24,708.41","24,884.12","24,884.12","33,17,70,000"
"Mar 05, 2018","24,471.31","24,961.00","24,387.15","24,874.76","24,874.76","38,39,10,000"
