Date,Open,High,Low,Close*,Adj Close**,Volume
"Jan 20, 2017","19,795.06","19,843.94","19,759.14","19,827.25","19,827.25","43,52,60,000"
"Jan 19, 2017","19,813.55","19,824.14","19,677.94","19,732.40","19,732.40","30,17,50,000"
"Jan 18, 2017","19,822.73","19,828.20","19,739.00","19,804.72","19,804.72","27,97,60,000"
"Jan 17, 2017","19,848.82","19,882.99","19,775.35","19,826.77","19,826.77","34,19,00,000"
"Jan 13, 2017","19,912.54","19,952.03","19,849.38","19,885.73","19,885.73","26,37,80,000"
"Jan 12, 2017","19,926.21","19,929.29","19,770.47","19,891.00","19,891.00","30,62,90,000"
"Jan 11, 2017","19,887.38","19,973.42","19,833.16","19,954.28","19,954.28","33,61,50,000"
"Jan 10, 2017","19,876.35","19,957.12","19,836.03","19,855.53","19,855.53","29,94,10,000"
"Jan 09, 2017","19,931.41","19,943.78","19,887.38","19,887.38","19,887.38","28,75,10,000"
"Jan 06, 2017","19,906.96","19,999.63","19,834.08","19,963.80","19,963.80","27,77,00,000"
"Jan 05, 2017","19,924.56","19,948.60","19,811.12","19,899.29","19,899.29","26,99,20,000"
"Jan 04, 2017","19,890.94","19,956.14","19,878.83","19,942.16","19,942.16","28,00,10,000"
"Jan 03, 2017","19,872.86","19,938.53","19,775.93","19,881.76","19,881.76","33,91,80,000"
"Dec 30, 2016","19,833.17","19,852.55","19,718.67","19,762.60","19,762.60","27,19,10,000"
"Dec 29, 2016","19,835.46","19,878.44","19,788.94","19,819.78","19,819.78","17,20,40,000"
"Dec 28, 2016","19,964.31","19,981.11","19,827.31","19,833.68","19,833.68","18,83,50,000"
"Dec 27, 2016","19,943.46","19,980.24","19,939.80","19,945.04","19,945.04","15,85,40,000"
"Dec 23, 2016","19,908.61","19,934.15","19,899.06","19,933.81","19,933.81","15,82,60,000"
"Dec 22, 2016","19,922.68","19,933.83","19,882.19","19,918.88","19,918.88","25,82,90,000"
"Dec 21, 2016","19,968.97","19,986.56","19,941.96","19,941.96","19,941.96","25,66,40,000"
"Dec 20, 2016","19,920.59","19,987.63","19,920.42","19,974.62","19,974.62","28,40,80,000"
"Dec 19, 2016","19,836.66","19,917.78","19,832.95","19,883.06","19,883.06","30,23,10,000"
"Dec 16, 2016","19,909.01","19,923.17","19,821.00","19,843.41","19,843.41","57,34,70,000"
"Dec 15, 2016","19,811.50","19,951.29","19,811.50","19,852.24","19,852.24","35,73,50,000"
"Dec 14, 2016","19,876.13","19,966.43","19,748.67","19,792.53","19,792.53","40,84,30,000"
"Dec 13, 2016","19,852.21","19,953.75","19,846.45","19,911.21","19,911.21","38,84,20,000"
"Dec 12, 2016","19,770.20","19,824.59","19,747.74","19,796.43","19,796.43","33,36,60,000"
"Dec 09, 2016","19,631.35","19,757.74","19,623.19","19,756.85","19,756.85","33,44,70,000"
"Dec 08, 2016","19,559.94","19,664.97","19,527.83","19,614.81","19,614.81","32,45,70,000"
"Dec 07, 2016","19,241.99","19,558.42","19,229.83","19,549.62","19,549.62","38,52,00,000"
"Dec 06, 2016","19,219.91","19,255.89","19,184.74","19,251.78","19,251.78","28,49,60,000"
"Dec 05, 2016","19,244.35","19,274.85","19,186.73","19,216.24","19,216.24","31,78,00,000"
"Dec 02, 2016","19,161.25","19,196.14","19,141.18","19,170.42","19,170.42","8,49,20,000"
"Dec 01, 2016","19,149.20","19,214.30","19,138.79","19,191.93","19,191.93","10,88,00,000"
"Nov 30, 2016","19,135.64","19,225.29","19,123.38","19,123.58","19,123.58","16,45,70,000"
"Nov 29, 2016","19,064.07","19,144.40","19,062.22","19,121.60","19,121.60","8,15,10,000"
"Nov 28, 2016","19,122.14","19,138.72","19,072.25","19,097.90","19,097.90","8,84,60,000"
"Nov 25, 2016","19,093.72","19,152.14","19,093.72","19,152.14","19,152.14","4,58,90,000"
"Nov 23, 2016","19,015.52","19,083.76","19,000.38","19,083.18","19,083.18","7,78,80,000"
"Nov 22, 2016","18,970.39","19,043.90","18,962.82","19,023.87","19,023.87","8,53,10,000"
"Nov 21, 2016","18,898.68","18,960.76","18,883.10","18,956.69","18,956.69","8,05,20,000"
"Nov 18, 2016","18,905.33","18,915.74","18,853.83","18,867.93","18,867.93","10,98,80,000"
"Nov 17, 2016","18,866.22","18,904.03","18,845.27","18,903.82","18,903.82","8,99,40,000"
"Nov 16, 2016","18,909.85","18,909.85","18,825.89","18,868.14","18,868.14","8,73,20,000"
"Nov 15, 2016","18,858.21","18,925.26","18,806.06","18,923.06","18,923.06","10,06,60,000"
"Nov 14, 2016","18,876.77","18,934.05","18,815.75","18,868.69","18,868.69","11,22,50,000"
"Nov 11, 2016","18,781.65","18,855.78","18,736.96","18,847.66","18,847.66","10,73,00,000"
"Nov 10, 2016","18,603.14","18,873.66","18,603.14","18,807.88","18,807.88","16,43,90,000"
"Nov 09, 2016","18,317.26","18,650.06","18,252.55","18,589.69","18,589.69","17,31,10,000"
"Nov 08, 2016","18,251.38","18,400.50","18,200.75","18,332.74","18,332.74","7,98,20,000"
"Nov 07, 2016","17,994.64","18,263.30","17,994.64","18,259.60","18,259.60","9,34,50,000"
"Nov 04, 2016","17,928.35","17,986.76","17,883.56","17,888.28","17,888.28","9,77,60,000"
"Nov 03, 2016","17,978.75","18,006.96","17,904.07","17,930.67","17,930.67","7,78,60,000"
"Nov 02, 2016","18,017.72","18,044.15","17,931.89","17,959.64","17,959.64","8,86,10,000"
"Nov 01, 2016","18,158.24","18,177.01","17,940.84","18,037.10","18,037.10","10,12,80,000"
"Oct 31, 2016","18,176.60","18,193.68","18,130.58","18,142.42","18,142.42","11,00,80,000"
"Oct 28, 2016","18,193.79","18,257.06","18,094.97","18,161.19","18,161.19","10,78,50,000"
"Oct 27, 2016","18,234.81","18,253.20","18,149.20","18,169.68","18,169.68","8,35,30,000"
"Oct 26, 2016","18,103.80","18,236.04","18,062.30","18,199.33","18,199.33","8,63,40,000"
"Oct 25, 2016","18,206.52","18,241.69","18,151.70","18,169.27","18,169.27","8,31,90,000"
"Oct 24, 2016","18,197.14","18,275.04","18,191.18","18,223.03","18,223.03","8,85,40,000"
"Oct 21, 2016","18,152.63","18,168.76","18,049.77","18,145.71","18,145.71","11,78,10,000"
"Oct 20, 2016","18,161.87","18,249.05","18,129.07","18,162.35","18,162.35","8,88,30,000"
"Oct 19, 2016","18,178.21","18,252.20","18,169.25","18,202.62","18,202.62","8,80,40,000"
"Oct 18, 2016","18,145.06","18,225.80","18,129.45","18,161.94","18,161.94","7,46,00,000"
"Oct 17, 2016","18,135.85","18,162.28","18,063.02","18,086.40","18,086.40","7,59,60,000"
"Oct 14, 2016","18,177.35","18,261.11","18,138.38","18,138.38","18,138.38","8,70,50,000"
"Oct 13, 2016","18,088.32","18,137.70","17,959.95","18,098.94","18,098.94","8,31,60,000"
"Oct 12, 2016","18,132.63","18,193.96","18,082.09","18,144.20","18,144.20","7,22,30,000"
"Oct 11, 2016","18,308.43","18,312.33","18,061.96","18,128.66","18,128.66","8,86,10,000"
"Oct 10, 2016","18,282.95","18,399.96","18,282.95","18,329.04","18,329.04","7,21,10,000"
"Oct 07, 2016","18,295.35","18,319.73","18,149.35","18,240.49","18,240.49","8,26,80,000"
"Oct 06, 2016","18,280.42","18,288.12","18,162.97","18,268.50","18,268.50","7,86,60,000"
"Oct 05, 2016","18,205.50","18,315.82","18,205.50","18,281.03","18,281.03","7,61,90,000"
"Oct 04, 2016","18,267.68","18,313.77","18,116.26","18,168.45","18,168.45","7,97,10,000"
"Oct 03, 2016","18,279.60","18,279.80","18,203.75","18,253.85","18,253.85","6,85,20,000"
"Sep 30, 2016","18,181.80","18,369.62","18,181.80","18,308.15","18,308.15","13,54,70,000"
"Sep 29, 2016","18,322.88","18,366.23","18,091.64","18,143.45","18,143.45","9,58,80,000"
"Sep 28, 2016","18,240.22","18,349.86","18,179.34","18,339.24","18,339.24","9,76,50,000"
"Sep 27, 2016","18,099.21","18,238.10","18,052.16","18,228.30","18,228.30","8,41,30,000"
"Sep 26, 2016","18,217.76","18,217.76","18,083.32","18,094.83","18,094.83","9,55,10,000"
"Sep 23, 2016","18,377.36","18,383.76","18,254.84","18,261.45","18,261.45","8,71,70,000"
"Sep 22, 2016","18,343.76","18,449.88","18,343.76","18,392.46","18,392.46","7,30,30,000"
"Sep 21, 2016","18,164.96","18,307.43","18,121.57","18,293.70","18,293.70","9,40,90,000"
"Sep 20, 2016","18,175.36","18,227.21","18,128.80","18,129.96","18,129.96","7,24,50,000"
"Sep 19, 2016","18,154.82","18,254.88","18,093.05","18,120.17","18,120.17","7,80,90,000"
"Sep 16, 2016","18,217.21","18,217.21","18,070.21","18,123.80","18,123.80","27,85,10,000"
"Sep 15, 2016","18,024.91","18,250.11","18,015.49","18,212.48","18,212.48","9,95,50,000"
"Sep 14, 2016","18,073.39","18,163.48","17,992.21","18,034.77","18,034.77","10,33,60,000"
"Sep 13, 2016","18,262.99","18,262.99","18,028.06","18,066.75","18,066.75","10,28,30,000"
"Sep 12, 2016","18,028.95","18,358.69","17,994.84","18,325.07","18,325.07","10,32,60,000"
"Sep 09, 2016","18,404.17","18,404.17","18,085.45","18,085.45","18,085.45","12,06,70,000"
"Sep 08, 2016","18,486.69","18,506.24","18,446.69","18,479.91","18,479.91","7,90,60,000"
"Sep 07, 2016","18,527.71","18,536.89","18,474.77","18,526.14","18,526.14","6,75,70,000"
"Sep 06, 2016","18,493.40","18,551.54","18,450.32","18,538.12","18,538.12","8,37,10,000"
"Sep 02, 2016","18,466.01","18,544.76","18,439.10","18,491.96","18,491.96","7,43,50,000"
"Sep 01, 2016","18,396.57","18,430.05","18,295.48","18,419.30","18,419.30","7,47,80,000"
"Aug 31, 2016","18,436.70","18,439.68","18,333.56","18,400.88","18,400.88","9,82,50,000"
"Aug 30, 2016","18,491.28","18,514.29","18,408.52","18,454.30","18,454.30","6,89,20,000"
"Aug 29, 2016","18,421.29","18,523.09","18,419.92","18,502.99","18,502.99","6,44,80,000"
"Aug 26, 2016","18,467.92","18,572.09","18,335.34","18,395.40","18,395.40","7,87,30,000"
"Aug 25, 2016","18,471.21","18,497.68","18,431.46","18,448.41","18,448.41","6,44,80,000"
"Aug 24, 2016","18,537.50","18,539.15","18,448.27","18,481.48","18,481.48","7,22,70,000"
"Aug 23, 2016","18,568.94","18,631.60","18,545.52","18,547.30","18,547.30","7,39,90,000"
"Aug 22, 2016","18,535.86","18,570.92","18,466.86","18,529.42","18,529.42","7,34,50,000"
"Aug 19, 2016","18,585.17","18,585.17","18,491.24","18,552.57","18,552.57","9,31,70,000"
"Aug 18, 2016","18,566.54","18,600.82","18,533.29","18,597.70","18,597.70","7,07,40,000"
"Aug 17, 2016","18,537.09","18,582.35","18,468.68","18,573.94","18,573.94","7,10,00,000"
"Aug 16, 2016","18,614.48","18,614.86","18,550.65","18,552.02","18,552.02","6,75,70,000"
"Aug 15, 2016","18,588.59","18,722.61","18,559.93","18,636.05","18,636.05","6,23,50,000"
"Aug 12, 2016","18,595.65","18,606.06","18,535.86","18,576.47","18,576.47","6,15,80,000"
"Aug 11, 2016","18,519.08","18,638.34","18,519.08","18,613.52","18,613.52","7,14,70,000"
"Aug 10, 2016","18,541.48","18,561.75","18,468.78","18,495.66","18,495.66","6,27,80,000"
"Aug 09, 2016","18,538.05","18,585.32","18,507.75","18,533.05","18,533.05","6,00,90,000"
"Aug 08, 2016","18,541.89","18,569.31","18,502.03","18,529.29","18,529.29","7,18,10,000"
"Aug 05, 2016","18,402.80","18,543.53","18,402.80","18,543.53","18,543.53","9,24,20,000"
"Aug 04, 2016","18,351.43","18,397.87","18,325.17","18,352.05","18,352.05","6,45,00,000"
"Aug 03, 2016","18,313.08","18,355.00","18,283.23","18,355.00","18,355.00","7,85,50,000"
"Aug 02, 2016","18,401.15","18,403.65","18,247.79","18,313.77","18,313.77","8,96,80,000"
"Aug 01, 2016","18,434.50","18,467.03","18,355.75","18,404.51","18,404.51","8,34,70,000"
"Jul 29, 2016","18,442.52","18,466.55","18,371.12","18,432.24","18,432.24","11,15,50,000"
"Jul 28, 2016","18,461.01","18,483.26","18,368.82","18,456.35","18,456.35","8,57,50,000"
"Jul 27, 2016","18,473.27","18,542.39","18,430.94","18,472.17","18,472.17","11,13,70,000"
"Jul 26, 2016","18,497.37","18,522.47","18,387.22","18,473.75","18,473.75","8,53,70,000"
"Jul 25, 2016","18,554.49","18,555.69","18,452.62","18,493.06","18,493.06","7,68,10,000"
"Jul 22, 2016","18,524.15","18,571.30","18,491.59","18,570.85","18,570.85","8,77,10,000"
"Jul 21, 2016","18,589.96","18,590.44","18,469.67","18,517.23","18,517.23","8,68,00,000"
"Jul 20, 2016","18,582.70","18,622.01","18,555.65","18,595.03","18,595.03","9,32,30,000"
"Jul 19, 2016","18,503.12","18,562.53","18,495.11","18,559.01","18,559.01","8,58,40,000"
"Jul 18, 2016","18,521.55","18,556.13","18,489.84","18,533.05","18,533.05","7,55,40,000"
"Jul 15, 2016","18,508.88","18,557.43","18,471.62","18,516.55","18,516.55","12,36,90,000"
"Jul 14, 2016","18,414.30","18,537.57","18,414.30","18,506.41","18,506.41","8,70,50,000"
"Jul 13, 2016","18,356.78","18,390.16","18,315.76","18,372.12","18,372.12","8,09,20,000"
"Jul 12, 2016","18,259.12","18,371.95","18,259.12","18,347.67","18,347.67","9,01,70,000"
"Jul 11, 2016","18,161.53","18,283.90","18,161.53","18,226.93","18,226.93","8,08,80,000"
"Jul 08, 2016","17,971.22","18,166.77","17,971.22","18,146.74","18,146.74","9,34,60,000"
"Jul 07, 2016","17,924.24","17,984.95","17,816.65","17,895.88","17,895.88","8,15,70,000"
"Jul 06, 2016","17,807.47","17,926.91","17,713.45","17,918.62","17,918.62","9,30,00,000"
"Jul 05, 2016","17,904.45","17,904.45","17,785.28","17,840.62","17,840.62","10,36,50,000"
